second,temp,o2,fuel,fan,error,pressure
142,1450.7054505133488,1.9473156211448372,15.136125460872305,899.9865520499861,0.705450513348751,-2.1280953609732505
143,1450.7098329625835,1.9365829468078695,15.136125460872305,899.9865520499861,0.7098329625835049,-2.1619168474732002
144,1450.7254991818045,1.94774107782807,15.136125460872305,899.9865520499861,0.72549918180448,-2.1756095851274
145,1450.727684993377,1.9776963084652868,15.136125460872305,899.9865520499861,0.7276849933768972,-2.1786979717223085
146,1450.7325323871528,1.9862913263658848,15.136125460872305,899.9865520499861,0.7325323871527871,-2.205825848552022
147,1450.7358542938146,1.9594325343378667,15.136125460872305,899.9865520499861,0.7358542938145547,-2.2117816028523554
148,1450.7415267558536,1.9658239460207343,15.136125460872305,899.9865520499861,0.7415267558535561,-2.231588663555904
149,1450.737784522573,1.962419676814263,15.136125460872305,899.9865520499861,0.7377845225730653,-2.2479151658715484
150,1450.7266171266435,1.9790300184420277,13.987325494902406,899.7907305598158,0.7266171266435322,-2.2493026966373164
151,1450.710681190052,1.9779780847100286,13.987325494902406,899.7907305598158,0.7106811900519006,-2.2386748694572485
152,1450.69260605881,1.9652791208163731,13.987325494902406,899.7907305598158,0.6926060588100427,-2.2350960396218795
153,1450.677425577256,1.9952273501695348,13.987325494902406,899.7907305598158,0.6774255772559172,-2.249718555173018
154,1450.663523659901,2.0086377468317322,13.987325494902406,899.7907305598158,0.6635236599011023,-2.2601709695351966
155,1450.65766986434,2.023851938209079,13.987325494902406,899.7907305598158,0.6576698643400505,-2.2618535360637617
156,1450.650392234465,2.0213983132744047,13.987325494902406,899.7907305598158,0.6503922344650164,-2.266063085543385
157,1450.6550452166844,2.0007445688976304,13.987325494902406,899.7907305598158,0.655045216684357,-2.2971716220108167
158,1450.6635134575613,1.995272545686156,13.987325494902406,899.7907305598158,0.6635134575612938,-2.2733817475258213
159,1450.6795704783588,2.043606971510783,13.987325494902406,899.7907305598158,0.6795704783587553,-2.258417152188612
160,1450.6802495075713,2.043540553011528,12.919887263037744,899.5865242172111,0.6802495075712613,-2.2529791372782255
161,1450.669330706305,2.034942563424697,12.919887263037744,899.5865242172111,0.6693307063048906,-2.245092377538352
162,1450.673439781349,2.0197771879919086,12.919887263037744,899.5865242172111,0.6734397813490887,-2.2498726019940167
163,1450.6886635869603,2.0196371446585935,12.919887263037744,899.5865242172111,0.6886635869602742,-2.2343554142701607
164,1450.713680050102,2.0104743567998784,12.919887263037744,899.5865242172111,0.7136800501020844,-2.2271769840313684
165,1450.7333055062265,1.99682522448248,12.919887263037744,899.5865242172111,0.733305506226543,-2.2154285439103494
166,1450.7572847675438,1.9773348922574159,12.919887263037744,899.5865242172111,0.7572847675437515,-2.224559470806897
167,1450.7820572743956,1.9567442518597524,12.919887263037744,899.5865242172111,0.7820572743955836,-2.1961646177768688
168,1450.7982558547214,1.950121954322672,12.919887263037744,899.5865242172111,0.7982558547214467,-2.1992622850869328
169,1450.8052567226603,1.9551483617274665,12.919887263037744,899.5865242172111,0.8052567226602605,-2.212613285067779
170,1450.8091676547508,1.9616512562826718,11.813643648140737,899.3853267207668,0.8091676547508087,-2.210503751634155
171,1450.8184104969346,1.9606467500684925,11.813643648140737,899.3853267207668,0.8184104969345753,-2.2226420076481546
172,1450.8269333476774,1.9519974007538619,11.813643648140737,899.3853267207668,0.8269333476773681,-2.2161981604819054
173,1450.8383978115664,1.9314596014912977,11.813643648140737,899.3853267207668,0.8383978115664377,-2.20211818238372
174,1450.841903118873,1.9422323204185037,11.813643648140737,899.3853267207668,0.841903118873006,-2.2083463878633305
175,1450.8451371291476,1.9275008437751135,11.813643648140737,899.3853267207668,0.845137129147588,-2.236002213396253
176,1450.85286688436,1.9178674171210333,11.813643648140737,899.3853267207668,0.8528668843600826,-2.2359452092221557
177,1450.8496120664524,1.9223523234919588,11.813643648140737,899.3853267207668,0.8496120664524369,-2.2583418248165494
178,1450.8398264908078,1.9319492976588413,11.813643648140737,899.3853267207668,0.839826490807809,-2.269402290474081
179,1450.8267589817049,1.9570338718876963,11.813643648140737,899.3853267207668,0.8267589817048702,-2.2731802897113456
180,1450.8197503722595,1.9535245042192833,10.749956951532967,899.1811229857806,0.8197503722594774,-2.256757944040783
181,1450.8072714275377,1.9232030100604312,10.749956951532967,899.1811229857806,0.8072714275376711,-2.227600012210029
182,1450.7994916046061,1.9212232126065039,10.749956951532967,899.1811229857806,0.7994916046061462,-2.2102465893134537
183,1450.7914884890965,1.9306492724305746,10.749956951532967,899.1811229857806,0.7914884890965368,-2.2143734328021756
184,1450.7872434151623,1.9452843183350932,10.749956951532967,899.1811229857806,0.7872434151622656,-2.1966140326150785
185,1450.7800275276995,1.9498526618914307,10.749956951532967,899.1811229857806,0.7800275276995308,-2.1985935818323696
186,1450.7760677864226,1.9529819713449312,10.749956951532967,899.1811229857806,0.7760677864225727,-2.192897283965141
187,1450.7699463357571,1.9751701775650592,10.749956951532967,899.1811229857806,0.7699463357571403,-2.160567881256836
188,1450.748283004253,1.9824074722573213,10.749956951532967,899.1811229857806,0.7482830042529258,-2.1371836409487344
189,1450.72690885071,1.9639957009785023,10.749956951532967,899.1811229857806,0.7269088507100605,-2.150408204889143
190,1450.7112018864048,1.993181087918513,9.8130251509954,898.9752020286229,0.7112018864047513,-2.155856608865886
191,1450.6799968457372,2.0207661134675297,9.8130251509954,898.9752020286229,0.6799968457371506,-2.162754650043493
192,1450.6414813506801,2.0466506885513533,9.8130251509954,898.9752020286229,0.6414813506801238,-2.1627507528524412
193,1450.6052618745964,2.065227183115002,9.8130251509954,898.9752020286229,0.6052618745964082,-2.147540240642949
194,1450.5757728147894,2.1107449875861866,9.8130251509954,898.9752020286229,0.5757728147893886,-2.137419323652725
195,1450.5437471555376,2.121012344758015,9.8130251509954,898.9752020286229,0.5437471555376305,-2.134849505701001
196,1450.5169391755408,2.11665408856848,9.8130251509954,898.9752020286229,0.516939175540756,-2.1254397919241534
